Clase,Imagen,Keypoints_ORB,Tiempo_ORB
Mestizos,004_260.JPG,1010,0.03325176239013672
Mestizos,004_261.JPG,1000,0.051894426345825195
Mestizos,004_262.JPG,1000,0.04733610153198242
Mestizos,004_263.JPG,1000,0.031008005142211914
Mestizos,004_264.JPG,1000,0.03674149513244629
Mestizos,004_265.JPG,1000,0.03212904930114746
Mestizos,004_266.JPG,1000,0.03128504753112793
Mestizos,004_267.JPG,1000,0.04810667037963867
Mestizos,004_268.JPG,1000,0.030637264251708984
Mestizos,004_269.JPG,1000,0.06965827941894531
Mestizos,004_27.JPG,1000,0.03162956237792969
Mestizos,004_270.JPG,1000,0.052040815353393555
Mestizos,004_271.JPG,1000,0.03124237060546875
Mestizos,004_272.JPG,1000,0.03267717361450195
Mestizos,004_273.JPG,1000,0.03874039649963379
Mestizos,004_274.JPG,1000,0.03256583213806152
Mestizos,004_275.JPG,1000,0.032425880432128906
Mestizos,004_276.JPG,1000,0.015620946884155273
Mestizos,004_277.JPG,1000,0.032334327697753906
Mestizos,004_278.JPG,1000,0.03991580009460449
Mestizos,004_279.JPG,1000,0.031269073486328125
Mestizos,004_28.JPG,1000,0.02867293357849121
Mestizos,004_280.JPG,1000,0.034064531326293945
Mestizos,004_29.JPG,1000,0.026607990264892578
Mestizos,004_3.JPG,1000,0.04878807067871094
Mestizos,004_30.JPG,1000,0.03337669372558594
Mestizos,004_31.JPG,1000,0.03706479072570801
Mestizos,004_32.JPG,1000,0.04091167449951172
Mestizos,004_33.JPG,1000,0.04299807548522949
Mestizos,004_34.JPG,1000,0.05741763114929199
Mestizos,004_35.JPG,1000,0.03166937828063965
Mestizos,004_36.JPG,1000,0.03720688819885254
Mestizos,004_37.JPG,1000,0.040671586990356445
Mestizos,004_38.JPG,1000,0.03167438507080078
Mestizos,004_39.JPG,1000,0.03124237060546875
Mestizos,004_4.JPG,1000,0.0367584228515625
Mestizos,004_40.JPG,1000,0.023648500442504883
Mestizos,004_41.JPG,1000,0.03210330009460449
Mestizos,004_42.JPG,1000,0.04725456237792969
Mestizos,004_43.JPG,1000,0.031633853912353516
Mestizos,004_44.JPG,1000,0.031635284423828125
Mestizos,004_45.JPG,1000,0.036078691482543945
Mestizos,004_46.JPG,1000,0.0468599796295166
Mestizos,004_47.JPG,1000,0.04801511764526367
Mestizos,004_48.JPG,1000,0.026131153106689453
Mestizos,004_49.JPG,1000,0.047911643981933594
Mestizos,004_5.JPG,1000,0.04726266860961914
Mestizos,004_50.JPG,1000,0.02568507194519043
Mestizos,004_51.JPG,1000,0.030704498291015625
Mestizos,004_52.JPG,1000,0.03361821174621582
Mestizos,004_53.JPG,1000,0.031275033950805664
Mestizos,004_54.JPG,1000,0.059689998626708984
Mestizos,004_55.JPG,1000,0.03701162338256836
Mestizos,004_56.JPG,1000,0.031640052795410156
Mestizos,004_57.JPG,1000,0.0404202938079834
Mestizos,004_58.JPG,1000,0.03686666488647461
Mestizos,004_59.JPG,1000,0.03815269470214844
Mestizos,004_6.JPG,1000,0.04637646675109863
Mestizos,004_60.JPG,1000,0.0373682975769043
Mestizos,004_61.JPG,1000,0.0396883487701416
Mestizos,004_62.JPG,1000,0.04725527763366699
Mestizos,004_63.JPG,1000,0.026530981063842773
Mestizos,004_64.JPG,1000,0.02692890167236328
Mestizos,004_65.JPG,1000,0.03588700294494629
Mestizos,004_66.JPG,1000,0.03673362731933594
Mestizos,004_67.JPG,1000,0.04686331748962402
Mestizos,004_68.JPG,1000,0.027645587921142578
Mestizos,004_69.JPG,1000,0.04020047187805176
Mestizos,004_7.JPG,1000,0.028099775314331055
Mestizos,004_70.JPG,1000,0.047254085540771484
Mestizos,004_71.JPG,1000,0.05260944366455078
Mestizos,004_72.JPG,1000,0.031635284423828125
Mestizos,004_73.JPG,1000,0.04375648498535156
Mestizos,004_74.JPG,1000,0.020894765853881836
Mestizos,004_75.JPG,1000,0.05225729942321777
Mestizos,004_76.JPG,1000,0.045256853103637695
Mestizos,004_77.JPG,1000,0.04730415344238281
Mestizos,004_78.JPG,1000,0.03076314926147461
Mestizos,004_79.JPG,1000,0.03617668151855469
Mestizos,004_8.JPG,1000,0.03669238090515137
Mestizos,004_80.JPG,1000,0.03675651550292969
Mestizos,004_81.JPG,1000,0.03664278984069824
Mestizos,004_82.JPG,1000,0.05577731132507324
Mestizos,004_83.JPG,1000,0.047258853912353516
Mestizos,004_84.JPG,1000,0.04023027420043945
